,price
42910,765.0
18767,1592.0
7041,1007.0
53790,10642.0
1160,1438.0
15445,1170.0
51589,1413.0
47292,12394.0
38070,1080.0
2768,709.0
34341,2585.0
27073,1627.0
21468,763.0
3951,12361.0
43970,5640.0
8095,17710.0
36135,2270.0
51573,9660.0
13435,6477.0
20300,800.0
20156,781.0
21868,841.0
22465,3018.0
44723,1881.0
29765,1114.0
51940,2469.0
11542,441.0
26462,5149.0
17007,4480.0
8009,11557.0
31541,1630.0
45306,917.0
42299,1786.0
53797,1038.0
30413,798.0
42036,4398.0
19464,571.0
37763,3522.0
53216,4573.0
22515,335.0
14439,1020.0
17165,720.0
20054,10990.0
24154,3212.0
30285,5088.0
41476,498.0
41632,10096.0
33868,806.0
26707,931.0
4576,1438.0
3235,805.0
46412,6239.0
20569,967.0
45958,3856.0
4722,776.0
28584,1138.0
20622,1196.0
45527,2131.0
38034,738.0
7032,912.0
38619,1292.0
329,5426.0
44621,7080.0
37290,10424.0
47612,675.0
33617,1056.0
33126,746.0
25117,4854.0
7399,4574.0
18594,361.0
29250,2093.0
19586,569.0
5607,1821.0
52543,882.0
3148,7440.0
34052,2328.0
8606,780.0
19977,410.0
53615,5421.0
25463,1080.0
209,2125.0
3271,758.0
37485,442.0
1004,3172.0
19743,2264.0
48761,15100.0
13518,11102.0
10532,4788.0
27457,1659.0
28760,5415.0
11525,1905.0
50473,2441.0
31824,552.0
6212,734.0
45706,2800.0
36310,1012.0
4102,683.0
33021,2344.0
47496,2782.0
53822,4509.0
9340,816.0
18526,4096.0
46228,3376.0
6403,5430.0
12043,614.0
7632,12842.0
1728,5628.0
18055,4536.0
1868,16147.0
48159,789.0
14677,1433.0
31476,5327.0
11441,5125.0
40823,7738.0
1971,7336.0
40136,955.0
51371,6533.0
20067,780.0
15588,1970.0
694,6097.0
22113,2841.0
12047,16969.0
25737,9704.0
17973,1807.0
37820,3359.0
35052,8258.0
43296,7504.0
32349,605.0
25574,785.0
35862,593.0
34445,876.0
2114,613.0
3629,705.0
18657,5181.0
27703,6115.0
53272,1593.0
40794,17955.0
11292,900.0
37809,891.0
47914,1202.0
36331,589.0
43923,9424.0
19669,1238.0
29048,1664.0
40706,593.0
39080,999.0
26372,1197.0
27916,5166.0
45457,1547.0
17040,2137.0
39452,1020.0
51031,1024.0
40954,7177.0
48975,945.0
50458,4298.0
50663,730.0
2484,7861.0
50449,3561.0
28072,936.0
39973,675.0
47808,8120.0
38735,2310.0
38910,7598.0
29455,1633.0
25745,1599.0
3409,6024.0
21159,1675.0
49151,4749.0
10745,7018.0
7192,6076.0
26617,1068.0
386,2822.0
33927,1232.0
14674,1044.0
41792,15584.0
15185,852.0
37552,708.0
7953,1002.0
51368,828.0
8118,4022.0
4299,434.0
49313,3054.0
24783,6670.0
12076,1016.0
20472,574.0
11179,3950.0
37136,2225.0
5914,5455.0
49911,5682.0
38165,4796.0
35476,1056.0
16480,4953.0
28083,5998.0
3130,4514.0
8015,524.0
27050,8013.0
6780,6097.0
6618,7743.0
35395,864.0
20157,971.0
10559,5390.0
35007,3669.0
20047,1644.0
27657,7321.0
33312,827.0
9399,1221.0
11219,8294.0
46933,1242.0
35157,3987.0
37029,533.0
9784,1838.0
46203,492.0
41340,13675.0
33822,10129.0
20256,1020.0
27206,1031.0
29732,4844.0
16226,2738.0
43557,1590.0
5591,15398.0
49899,2889.0
53755,4631.0
19285,1666.0
37036,4227.0
14746,852.0
53372,3431.0
632,871.0
46845,561.0
41936,3722.0
4535,1819.0
29849,3424.0
22353,8736.0
12674,1044.0
35165,1046.0
31205,3073.0
36952,1857.0
25467,923.0
2576,5528.0
35141,5040.0
1756,9256.0
50704,3998.0
48792,3473.0
47804,625.0
47326,3453.0
37138,14918.0
49236,605.0
53651,9295.0
22024,1808.0
11236,2306.0
25385,2020.0
25671,5703.0
35283,507.0
27007,573.0
37030,1720.0
47013,942.0
9663,893.0
16799,3709.0
15150,3146.0
38546,17552.0
23572,3473.0
44806,869.0
36463,13292.0
17094,462.0
897,579.0
11720,844.0
37271,952.0
38641,2838.0
50850,612.0
25825,723.0
47547,3374.0
34263,608.0
49583,3160.0
690,4498.0
36859,3019.0
48490,7848.0
35656,3662.0
43147,4304.0
37696,6210.0
19517,872.0
5206,1929.0
51390,1316.0
17790,579.0
36087,3888.0
3574,12048.0
916,1738.0
16911,1949.0
22727,8057.0
47826,4851.0
23039,678.0
31285,2633.0
19203,17504.0
11136,2623.0
48870,2063.0
42465,938.0
52599,10112.0
29892,1080.0
39032,810.0
19396,1955.0
33697,4238.0
12419,5301.0
4019,657.0
27079,5242.0
24188,11790.0
22491,1337.0
27588,2328.0
15456,6075.0
17158,506.0
44524,1006.0
18015,984.0
40891,738.0
39197,480.0
6806,972.0
42684,2293.0
31212,3080.0
35518,2401.0
48597,4204.0
16450,1286.0
23671,1605.0
30276,1895.0
39159,5154.0
26508,1053.0
25567,581.0
30316,7159.0
598,3853.0
20946,684.0
4001,5405.0
43218,984.0
53590,2259.0
45667,5767.0
38440,942.0
38985,492.0
48607,10558.0
15471,3333.0
37848,5044.0
36943,13003.0
45764,7414.0
47212,811.0
11036,12179.0
11936,2254.0
43064,1935.0
34214,1654.0
11109,1971.0
45824,2482.0
9611,1093.0
29669,1752.0
20812,2724.0
46812,1168.0
14379,433.0
40077,648.0
39802,2381.0
2837,530.0
45142,1607.0
20141,608.0
3218,756.0
28149,4914.0
11324,15494.0
26355,3464.0
22331,5039.0
47106,1699.0
11530,969.0
4695,9139.0
49964,10777.0
23778,2841.0
5241,7949.0
11545,11722.0
12500,1017.0
42718,719.0
7338,603.0
7396,2304.0
39574,818.0
53270,6990.0
25428,1185.0
42454,1610.0
4482,1879.0
48257,7577.0
51257,3346.0
30960,6210.0
37251,5215.0
47242,5671.0
9180,605.0
13411,2642.0
51218,6899.0
40002,5500.0
11906,4412.0
37376,2081.0
27115,5165.0
18617,1806.0
50946,3293.0
18722,6405.0
52079,4486.0
17430,599.0
41961,3418.0
49603,2874.0
49827,1306.0
45565,13619.0
15120,3997.0
12878,6726.0
9475,2355.0
51034,430.0
1074,2102.0
14260,593.0
45003,997.0
26855,8480.0
33545,3410.0
52779,6239.0
45979,4692.0
26224,1819.0
47148,1282.0
9386,5656.0
42321,500.0
46973,978.0
26880,710.0
43842,9527.0
12598,6344.0
6083,2846.0
25689,1207.0
41616,1806.0
43980,9548.0
38658,7320.0
42147,571.0
48497,13248.0
9187,2066.0
41924,4796.0
38773,6554.0
565,1054.0
20502,644.0
5899,4872.0
47231,7910.0
31568,9555.0
13873,16357.0
840,665.0
36656,477.0
9834,5752.0
47188,4147.0
40409,1400.0
47447,571.0
32530,2353.0
25039,4360.0
35434,776.0
26548,4127.0
43532,481.0
12334,6517.0
47802,783.0
9341,12964.0
12975,2455.0
36860,1715.0
31615,1138.0
765,14165.0
51548,1015.0
44854,1203.0
44507,1114.0
46533,12821.0
40138,1876.0
51656,579.0
37633,872.0
51062,13730.0
2620,649.0
46711,6266.0
45591,6698.0
39477,789.0
35794,2688.0
17288,14340.0
36870,2334.0
17682,1192.0
20125,1024.0
15831,4663.0
34790,1278.0
18232,1114.0
9385,2584.0
35453,672.0
50623,956.0
32839,7406.0
33793,684.0
12751,4850.0
25788,3038.0
25034,2375.0
30344,6328.0
30652,4676.0
13908,17514.0
33957,6787.0
23207,17182.0
51075,6808.0
26020,7811.0
31587,1721.0
3499,5924.0
51299,720.0
48696,4749.0
35477,15035.0
19116,10221.0
20601,2907.0
4242,964.0
20344,2394.0
49493,1715.0
1359,504.0
12931,1050.0
42608,2446.0
31533,3567.0
26148,5266.0
17263,2220.0
34346,6719.0
23957,15323.0
1509,4642.0
50358,746.0
12780,818.0
36880,14224.0
46729,2337.0
1845,4497.0
27939,11863.0
12243,857.0
7838,4704.0
6963,702.0
27610,6905.0
50109,3601.0
29318,16992.0
13769,1746.0
15700,8194.0
20284,1141.0
12002,924.0
4332,16901.0
29672,505.0
14367,854.0
11678,1672.0
44675,7280.0
10251,7089.0
25818,3246.0
36382,7654.0
29369,5713.0
2108,8089.0
12501,11050.0
10778,810.0
28466,1120.0
7773,4171.0
49681,3570.0
3644,3282.0
30171,3959.0
38091,904.0
11351,1610.0
36951,835.0
49103,10681.0
51998,545.0
52319,789.0
48278,1668.0
636,1221.0
8983,2868.0
16630,844.0
22666,7632.0
4512,402.0
1193,4539.0
32813,2866.0
40113,1609.0
17360,4126.0
32305,1624.0
46094,1777.0
13866,589.0
6786,18398.0
2963,829.0
21947,5028.0
9776,3478.0
22076,526.0
4515,7215.0
9581,758.0
14267,547.0
3216,1439.0
34743,5468.0
37297,17224.0
2460,810.0
32746,6025.0
18066,15147.0
39657,1899.0
33257,2407.0
33439,838.0
43364,5551.0
44797,8800.0
26623,1683.0
30788,6419.0
47252,3950.0
4151,11644.0
432,4884.0
5167,5517.0
23984,4355.0
34600,1006.0
26016,18320.0
48962,3516.0
49608,625.0
12697,2573.0
43032,2507.0
37,4874.0
32544,1259.0
33024,844.0
32140,6442.0
20372,573.0
50774,781.0
43857,2936.0
37361,4588.0
713,574.0
559,3762.0
51914,12084.0
37089,1397.0
35103,646.0
13091,3465.0
37305,8969.0
12612,14792.0
52384,868.0
6131,14652.0
25457,4387.0
39770,872.0
30382,3324.0
13092,13623.0
32542,8637.0
26325,1843.0
20684,1446.0
48853,452.0
18890,624.0
24714,1922.0
40200,737.0
28812,1858.0
18964,1429.0
24815,8271.0
13017,560.0
13879,730.0
3747,790.0
11600,867.0
1597,16340.0
47771,1084.0
20874,907.0
30677,1689.0
42861,668.0
43260,772.0
14080,1312.0
24312,3342.0
9372,1076.0
53366,924.0
22391,865.0
4302,4326.0
35774,544.0
22694,14558.0
48683,1395.0
13285,612.0
52748,2087.0
28439,3203.0
7523,863.0
38598,4334.0
52640,2579.0
45352,4493.0
1559,574.0
13313,1337.0
13528,1080.0
25017,7433.0
19317,17917.0
7928,3472.0
2107,992.0
30363,863.0
31262,6061.0
45451,2039.0
38216,2885.0
19465,13508.0
51182,597.0
30624,4370.0
10447,5880.0
12561,5518.0
15863,2967.0
42029,3450.0
13936,4038.0
7939,4144.0
16105,1013.0
47619,7076.0
40795,5678.0
19797,8711.0
46630,538.0
46252,610.0
17290,4928.0
41996,698.0
50569,2356.0
760,952.0
19502,14452.0
33754,1783.0
26867,11666.0
33092,5385.0
30563,4370.0
17064,2825.0
35365,1088.0
43013,4844.0
16679,4284.0
30712,10514.0
30177,2654.0
11735,1746.0
1785,5132.0
4382,526.0
21702,2386.0
48241,2310.0
9476,6416.0
4893,571.0
22117,4445.0
12646,5465.0
15321,2123.0
42503,1359.0
47213,873.0
29480,1041.0
22211,5219.0
15234,6864.0
17254,1436.0
7407,4718.0
21692,7978.0
18101,1363.0
40081,1358.0
2648,7644.0
2586,2553.0
25287,1977.0
29381,828.0
19544,3489.0
11009,526.0
35950,9465.0
31042,523.0
11672,1084.0
37571,4679.0
4218,1147.0
38460,565.0
9795,13069.0
30697,525.0
31075,1208.0
12779,452.0
26999,1208.0
9371,6098.0
20140,1595.0
7378,921.0
51821,3992.0
1754,2776.0
148,6969.0
25362,1968.0
51917,2961.0
38140,2843.0
48392,933.0
15545,4460.0
34381,615.0
5829,2851.0
3770,612.0
28343,2383.0
51943,2386.0
42618,680.0
2015,5226.0
5192,2726.0
52717,5292.0
49205,10703.0
38524,6416.0
33371,8099.0
38097,1789.0
48956,900.0
865,906.0
47092,3248.0
23396,1245.0
45146,4196.0
4477,2050.0
53624,1318.0
49263,14939.0
16865,4232.0
32885,936.0
37598,4628.0
4507,984.0
5344,1653.0
21586,16703.0
352,2057.0
4460,3012.0
17157,11939.0
48092,18475.0
3873,2469.0
179,795.0
12638,2863.0
24544,3267.0
26754,2902.0
21177,684.0
7436,940.0
44612,1107.0
5958,10126.0
14110,3171.0
34568,4277.0
364,743.0
14648,15845.0
15082,1205.0
32031,708.0
6038,788.0
8221,827.0
52954,435.0
13895,10080.0
32345,789.0
2801,447.0
44991,13307.0
35690,3562.0
50791,2174.0
12856,1061.0
52635,3217.0
24853,11379.0
1245,1789.0
22745,760.0
20921,4395.0
13746,6755.0
30615,7400.0
36821,663.0
38699,3530.0
3239,14042.0
32876,749.0
53705,401.0
16150,1345.0
31100,9547.0
45133,1818.0
14728,561.0
18158,6863.0
53043,1438.0
6475,911.0
11319,9640.0
48889,2297.0
22228,1236.0
36302,561.0
4394,4600.0
22257,855.0
51804,8599.0
23195,867.0
20774,8121.0
20732,1009.0
3567,536.0
43401,337.0
40201,5684.0
43840,4284.0
45802,926.0
25734,441.0
21534,1076.0
11317,2723.0
38262,7136.0
51094,3340.0
17357,505.0
37067,382.0
38640,1913.0
37606,6854.0
40366,7247.0
23761,1415.0
19420,7127.0
1789,9342.0
13739,2260.0
13662,854.0
39963,4959.0
32383,3417.0
25651,17458.0
29256,1433.0
43889,558.0
40232,556.0
9230,9302.0
39098,3842.0
10,367.0
10839,703.0
38636,1112.0
8855,4404.0
17810,915.0
1403,3199.0
50839,3804.0
47389,1020.0
48308,4416.0
31958,1963.0
10585,2268.0
44150,2064.0
47748,666.0
2431,500.0
8515,658.0
34112,6681.0
22620,1441.0
372,878.0
909,14199.0
14915,4497.0
49912,530.0
44975,1883.0
2402,6573.0
43081,1654.0
32161,8366.0
28743,854.0
11662,11111.0
21686,5723.0
39534,607.0
11415,803.0
34012,5480.0
1195,12377.0
35758,7752.0
29902,3741.0
15704,3997.0
256,15977.0
16365,878.0
8205,1865.0
1409,7258.0
53682,2728.0
20061,4191.0
4725,10256.0
50184,489.0
24722,1052.0
25192,15559.0
52227,1153.0
29508,1094.0
10055,486.0
28952,862.0
45374,2226.0
4784,3295.0
13663,936.0
7522,5313.0
9304,1829.0
15870,718.0
1725,6343.0
46661,2308.0
53536,1007.0
21823,6451.0
21514,524.0
5912,806.0
24843,993.0
49684,1769.0
13886,4200.0
53512,2406.0
38379,1103.0
22891,1020.0
25964,14283.0
50643,2863.0
44712,737.0
49202,6617.0
1379,3990.0
7689,974.0
3688,1721.0
28287,11189.0
22258,4973.0
28067,1401.0
10435,3273.0
34413,1436.0
15659,5887.0
36558,2291.0
41580,687.0
16182,12992.0
652,788.0
52963,7991.0
24256,1107.0
3621,11296.0
5328,10663.0
7219,4389.0
50803,665.0
43774,14581.0
11162,645.0
12,3570.0
6152,1063.0
11663,6581.0
2810,2550.0
26902,3007.0
53065,2288.0
35457,1156.0
11161,958.0
46386,2124.0
42626,1094.0
30628,4409.0
44869,921.0
12363,1008.0
51452,4309.0
1506,8442.0
37134,1101.0
43356,2391.0
29047,625.0
34898,4318.0
44932,805.0
34416,16404.0
21274,5125.0
15928,1187.0
6766,414.0
38374,2881.0
36912,900.0
40969,6441.0
52507,5183.0
42705,2177.0
21605,1656.0
19093,5768.0
45252,429.0
22286,4948.0
49362,853.0
14963,9706.0
20460,972.0
52126,574.0
52236,7991.0
34311,418.0
12120,3818.0
19510,436.0
3414,2517.0
22369,11487.0
14408,2753.0
32583,1359.0
32800,3229.0
7187,587.0
52181,2197.0
27713,6914.0
42296,7343.0
50905,10907.0
12213,1050.0
47215,5864.0
22684,4872.0
17323,755.0
18680,4528.0
17325,949.0
30783,5072.0
8749,13010.0
33513,1064.0
4083,1033.0
21774,1787.0
27846,6732.0
21966,2633.0
35645,4737.0
42701,645.0
48646,6580.0
2651,3493.0
38142,2312.0
21329,872.0
22030,1662.0
11595,13132.0
18205,1013.0
1312,9073.0
560,3300.0
7146,8736.0
33725,2333.0
34878,789.0
37876,612.0
39994,5426.0
40399,868.0
31759,5936.0
5387,5237.0
51442,2381.0
52912,4627.0
43271,10652.0
43690,768.0
13535,5292.0
41615,1127.0
51716,17191.0
49280,1351.0
11197,1107.0
44120,8971.0
10391,15923.0
19344,2428.0
37408,4848.0
35167,1207.0
7310,647.0
17276,600.0
41101,6807.0
7737,839.0
25557,9815.0
9597,863.0
36617,14294.0
35393,3118.0
33012,1096.0
11340,2074.0
30418,2209.0
30807,1304.0
3346,2432.0
19257,1286.0
15835,14970.0
44990,3236.0
41065,17262.0
28261,3570.0
8959,1423.0
32584,655.0
19971,4007.0
47431,1807.0
47919,2289.0
28876,394.0
23178,6134.0
39419,10462.0
4947,4927.0
8627,600.0
43220,2484.0
16218,844.0
9967,2872.0
46991,6446.0
93,2241.0
21550,6907.0
28583,1073.0
28314,4704.0
39939,11329.0
6791,842.0
41907,1431.0
27757,6769.0
53847,3446.0
48568,7002.0
13450,651.0
48656,6522.0
40612,1932.0
16331,2030.0
45844,580.0
1885,8524.0
50453,1099.0
12786,2870.0
5773,5304.0
43595,559.0
20707,723.0
30160,9901.0
40958,6356.0
2,1915.0
16091,4363.0
2759,12260.0
48557,764.0
43960,383.0
27928,920.0
26013,16957.0
9425,1762.0
27775,4679.0
40617,2894.0
3175,450.0
26425,475.0
11294,1942.0
16304,1986.0
35233,379.0
30958,1040.0
14274,732.0
51587,2264.0
42314,3088.0
25025,814.0
51268,9235.0
2511,998.0
15248,11797.0
48274,2507.0
4491,1076.0
36389,3053.0
2317,18604.0
7086,1548.0
18569,8415.0
37245,13257.0
10082,13544.0
1155,7160.0
2486,783.0
16713,540.0
51611,571.0
26728,2857.0
22948,5062.0
35995,6982.0
19381,5815.0
19551,505.0
13541,1607.0
4392,924.0
46763,16241.0
45963,3918.0
18847,2384.0
52859,9139.0
19230,402.0
8872,11417.0
23970,1187.0
8859,6087.0
32328,7452.0
34959,12825.0
9921,854.0
40769,9283.0
6668,3980.0
13358,11019.0
18454,6787.0
40931,2882.0
23977,805.0
22686,672.0
12818,2657.0
38677,1076.0
43782,8927.0
31385,1207.0
34502,1107.0
38015,14199.0
40088,1252.0
20431,407.0
46152,998.0
46475,2055.0
31472,899.0
38066,2164.0
49005,842.0
18706,776.0
37008,5051.0
44107,3211.0
10095,3043.0
13934,740.0
27331,4333.0
16205,5964.0
44560,4029.0
7612,5226.0
23286,4704.0
42537,936.0
11934,544.0
21618,686.0
19656,1244.0
10141,6748.0
21657,1286.0
50097,16294.0
2889,3354.0
30897,9698.0
53605,5032.0
788,886.0
10131,1170.0
19731,1732.0
24874,600.0
46965,702.0
25738,3953.0
19569,3014.0
36169,666.0
43713,2960.0
22580,7063.0
24078,17010.0
49348,5324.0
36145,2839.0
33351,4008.0
9972,1698.0
47124,561.0
28363,1624.0
25705,8316.0
48292,880.0
32449,5608.0
16733,3959.0
43858,667.0
44995,5520.0
19733,3275.0
41002,1665.0
801,838.0
46396,11651.0
41941,499.0
30984,766.0
11650,666.0
25368,950.0
17273,5930.0
37941,657.0
39267,8415.0
46176,2244.0
27940,9319.0
46836,589.0
17352,5572.0
28618,2287.0
18320,3345.0
32222,5306.0
40477,1271.0
6853,6806.0
35524,529.0
6458,810.0
29388,4975.0
41876,2137.0
14855,788.0
12809,1551.0
13806,1154.0
18000,818.0
39710,397.0
52757,1847.0
34938,796.0
43106,2501.0
37855,14211.0
36490,1251.0
8077,11748.0
2956,648.0
52794,3968.0
32112,432.0
16016,645.0
49525,924.0
38383,936.0
10974,8282.0
53122,4183.0
13444,6283.0
13824,764.0
10067,16914.0
28341,898.0
42249,3858.0
26940,779.0
35169,645.0
40879,4989.0
12397,4319.0
39291,6552.0
29217,1748.0
15702,4318.0
44147,906.0
44494,596.0
32060,2691.0
11139,4518.0
26382,6272.0
51557,6607.0
23296,6955.0
18385,1326.0
34470,1787.0
38409,1031.0
29521,11730.0
48559,3167.0
33892,2351.0
37289,1754.0
818,847.0
27599,4446.0
7764,2229.0
7727,1108.0
42531,4258.0
47113,5251.0
9735,984.0
21923,1227.0
18595,2613.0
20493,3749.0
35901,4200.0
37032,4372.0
15329,3180.0
7972,1238.0
4677,1273.0
19131,931.0
22322,1563.0
46939,4637.0
48306,434.0
25761,9784.0
16246,1316.0
28549,612.0
4331,559.0
39830,4932.0
4663,579.0
46225,1599.0
27862,4197.0
6696,3968.0
35135,828.0
11157,2263.0
9721,821.0
13928,5416.0
5956,7104.0
16142,5120.0
51734,666.0
37563,4558.0
18824,9850.0
12884,1092.0
15401,828.0
31113,828.0
34258,1442.0
18976,833.0
36015,4239.0
6849,5171.0
1425,681.0
34764,8275.0
11864,920.0
35459,943.0
28708,2323.0
45228,7823.0
42487,2275.0
31639,706.0
43209,5580.0
49450,1760.0
6843,5257.0
32275,1050.0
28225,7732.0
8572,3858.0
41916,11025.0
10813,605.0
35029,1155.0
44012,3749.0
42320,12386.0
3196,2484.0
26613,1068.0
50913,3358.0
486,776.0
370,3180.0
21376,9552.0
33551,3917.0
46298,639.0
27654,854.0
6382,2344.0
50793,2352.0
15407,954.0
8837,552.0
30408,802.0
19622,1053.0
16682,1185.0
17257,2366.0
30869,7211.0
34815,1122.0
32872,2898.0
24003,5525.0
47138,4362.0
13266,900.0
38452,876.0
23112,15984.0
30336,15249.0
3632,1171.0
16493,591.0
15893,2569.0
11656,1087.0
18522,743.0
16691,561.0
44203,1449.0
25318,719.0
12663,863.0
669,537.0
15184,544.0
51596,3668.0
32873,593.0
23161,4916.0
52926,675.0
47953,388.0
34207,1256.0
29097,863.0
11039,3436.0
15775,4557.0
20317,1626.0
39465,974.0
22958,734.0
37579,571.0
51232,4437.0
3258,709.0
34076,2441.0
45692,810.0
29990,756.0
13877,563.0
52571,2668.0
40100,506.0
34332,3159.0
25762,4715.0
33714,698.0
11760,586.0
42733,2360.0
30031,835.0
47446,5179.0
39349,3769.0
40727,4963.0
17615,16466.0
35771,1353.0
24599,942.0
11978,1192.0
19747,5884.0
38157,1041.0
12055,734.0
47492,1286.0
34077,4836.0
11345,4259.0
19859,1789.0
31115,2050.0
2196,1348.0
4566,767.0
24124,1725.0
31891,1737.0
36737,2256.0
35282,3952.0
21248,1845.0
31095,2129.0
12577,891.0
42048,1048.0
15754,965.0
47371,4698.0
42026,2263.0
22611,2815.0
22375,1338.0
41473,871.0
8791,2247.0
28264,6633.0
50547,6875.0
12881,11559.0
20369,463.0
21390,9069.0
11249,720.0
9777,2416.0
5257,605.0
25179,1777.0
45277,930.0
13932,3214.0
5322,2931.0
11586,2617.0
29482,10368.0
53674,3222.0
49400,1013.0
36069,3442.0
51916,5421.0
23227,876.0
12041,10636.0
38174,1415.0
26751,743.0
33480,3924.0
5783,1247.0
4409,11574.0
11688,990.0
38688,610.0
42782,4662.0
47993,7292.0
38179,2306.0
5574,1031.0
16934,6644.0
35825,4116.0
36009,10913.0
31498,14251.0
48118,2843.0
48772,2643.0
46782,8707.0
8493,4284.0
51288,1103.0
19648,6403.0
42089,5701.0
48042,2543.0
41212,4162.0
43877,409.0
32471,3148.0
18482,2812.0
23385,462.0
49099,605.0
40060,11400.0
53476,3006.0
36439,702.0
53283,1869.0
37909,765.0
43397,459.0
20800,2016.0
41093,2761.0
41708,3699.0
26872,5287.0
10394,1368.0
50963,1678.0
2934,5172.0
10794,1698.0
4311,13157.0
14691,862.0
39365,6974.0
21371,772.0
26986,431.0
1353,7357.0
12489,1194.0
21217,16694.0
5752,1214.0
46549,4011.0
37066,6173.0
50244,5063.0
24406,7256.0
16440,1268.0
3412,853.0
10416,393.0
19239,5876.0
400,5880.0
35754,1882.0
16043,1103.0
43019,8324.0
39373,2227.0
21182,6416.0
30255,526.0
25570,1879.0
26205,1098.0
4846,1013.0
24386,8975.0
42367,2853.0
12664,6664.0
6554,11723.0
41548,730.0
29401,658.0
49794,4050.0
46599,580.0
43565,1023.0
38549,429.0
19657,2420.0
597,3496.0
1102,787.0
7233,773.0
50153,6479.0
31106,756.0
519,3463.0
34523,7328.0
37276,7602.0
34131,4504.0
40719,4654.0
5263,701.0
33837,2759.0
8419,1087.0
17463,4921.0
46818,462.0
26784,11863.0
22995,5499.0
24230,2109.0
32694,7923.0
665,3618.0
31320,1754.0
47463,2397.0
13796,3405.0
48540,802.0
29171,2268.0
25605,1803.0
34467,7056.0
28419,3566.0
18261,6867.0
46946,1079.0
23704,975.0
50702,2487.0
23184,942.0
37684,2671.0
7065,5102.0
53064,1100.0
2979,2264.0
16988,579.0
13750,2175.0
41758,4680.0
6861,752.0
8168,1659.0
18897,4252.0
32450,11161.0
8128,2450.0
29011,9144.0
43876,911.0
16475,4525.0
20229,567.0
27250,919.0
41152,687.0
38014,378.0
39709,764.0
36664,1792.0
53717,665.0
17733,6606.0
34489,605.0
38674,9901.0
36545,1142.0
15210,600.0
15722,9304.0
47479,921.0
4050,3066.0
33382,4480.0
13894,830.0
40473,4088.0
16956,7450.0
19965,3730.0
39873,13703.0
6372,720.0
7244,7208.0
5062,8133.0
36370,2106.0
22139,4423.0
27563,2712.0
15764,1034.0
23332,9783.0
40524,1624.0
42406,9301.0
44714,1431.0
25596,4504.0
16412,4874.0
26442,625.0
43203,628.0
10086,4617.0
26145,2087.0
30794,687.0
19768,689.0
10766,891.0
25958,8429.0
22401,2511.0
35724,1868.0
7869,1046.0
29823,2015.0
42438,2275.0
5409,7869.0
25995,1311.0
40288,7056.0
37207,3004.0
48919,5756.0
37458,3669.0
34326,880.0
10892,6237.0
35256,4372.0
3291,15124.0
18147,18325.0
36291,9479.0
37310,2797.0
15371,1080.0
3400,657.0
45999,1787.0
17350,6421.0
2272,3093.0
18758,798.0
14429,12738.0
49467,17153.0
33001,7682.0
35454,864.0
30598,7114.0
25112,1368.0
9843,1792.0
16676,1630.0
27412,3584.0
48144,8911.0
50187,698.0
11392,3881.0
19254,10742.0
17261,5412.0
29510,1932.0
27785,526.0
9964,4435.0
10635,756.0
32624,854.0
45876,7255.0
42495,787.0
42278,561.0
13231,926.0
2739,730.0
13201,1624.0
21263,805.0
4357,10688.0
43310,6559.0
28754,4452.0
19775,482.0
6642,923.0
10420,5534.0
46436,5312.0
20802,1607.0
42770,1922.0
37415,3662.0
48265,1308.0
41831,2697.0
27937,6288.0
17070,11435.0
20968,4164.0
17221,974.0
8458,3818.0
5791,1322.0
26582,10080.0
1726,8455.0
39139,2721.0
18608,10429.0
49321,2002.0
19563,11372.0
43052,2608.0
45933,816.0
37375,625.0
46822,789.0
52455,3017.0
43883,4082.0
52450,571.0
1067,2013.0
40048,5864.0
23763,11192.0
24485,6350.0
11258,4882.0
10940,521.0
44149,4529.0
16006,7034.0
23351,5621.0
28205,3564.0
38934,4260.0
6461,15946.0
19445,5583.0
889,709.0
33734,2398.0
10481,367.0
5153,1243.0
34731,3141.0
27701,816.0
9850,1197.0
12062,984.0
14496,1571.0
25703,5363.0
1909,1302.0
15690,2024.0
8353,1013.0
39601,4702.0
51673,9867.0
4134,3355.0
46285,2240.0
2738,628.0
2835,2744.0
26119,1819.0
7213,12032.0
40373,552.0
33743,2385.0
35036,612.0
36538,930.0
45455,583.0
132,891.0
42899,988.0
33349,945.0
52634,687.0
9716,6438.0
41803,9243.0
33161,919.0
42986,704.0
22942,14731.0
29565,16337.0
30815,919.0
50127,13134.0
50954,6140.0
41169,5807.0
20661,15530.0
8183,995.0
49686,16532.0
44194,8782.0
20595,2592.0
53348,1031.0
24811,4025.0
37381,9821.0
16607,3725.0
17358,995.0
8593,1171.0
27750,2695.0
46442,994.0
20393,741.0
10150,16904.0
22606,3812.0
20982,1774.0
19787,3388.0
19899,6931.0
50795,6166.0
4712,16112.0
35676,1124.0
47433,1307.0
49027,684.0
8071,4572.0
11767,8317.0
18807,5758.0
15890,882.0
38032,2411.0
38931,472.0
19932,888.0
24829,394.0
52145,5708.0
21360,1361.0
23932,1226.0
5481,4788.0
52907,911.0
23958,1824.0
6895,906.0
21885,5292.0
27885,917.0
51692,2717.0
18768,3848.0
35418,5599.0
17459,789.0
53828,806.0
51049,15707.0
8789,2590.0
3190,9116.0
42662,18251.0
25708,5443.0
3650,7498.0
52001,2871.0
45954,5122.0
20454,961.0
38744,13155.0
3370,706.0
33435,5527.0
42372,1687.0
