,0,1,Propertycount,2,3,4,5,6,7,8,9,10,Bedroom2,Distance,Landsize,Postcode,Bathroom,index,Lattitude,Rooms,Car,Longtitude
6667,0.0,0.0,6543.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,444.0,3013.0,1.0,6667,-37.8193,3,1.0,144.8753
7009,0.0,0.0,6482.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.5,0.0,3123.0,1.0,7009,-37.8254,2,1.0,145.0476
4197,0.0,0.0,2555.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,14.6,220.0,3189.0,2.0,4197,-37.9387,4,2.0,145.0398
3549,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.2,0.0,3031.0,1.0,3549,-37.7913,1,0.0,144.9323
9650,0.0,0.0,7113.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,18.8,726.0,3170.0,2.0,9651,-37.93058,4,4.0,145.16308
8363,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.3,15.0,3141.0,2.0,8364,-37.8398,3,2.0,144.9945
4203,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.4,0.0,3015.0,2.0,4203,-37.8447,3,2.0,144.8654
11364,1.0,0.0,4385.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,15.4,294.0,3131.0,2.0,11366,-37.85156,4,2.0,145.16923
10902,0.0,0.0,5366.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,17.3,650.0,3193.0,2.0,10904,-37.98354000000001,4,2.0,145.04261
6185,0.0,0.0,5457.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.2,536.0,3127.0,2.0,6185,-37.8309,3,1.0,145.0946
1639,0.0,0.0,3265.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,543.0,3126.0,1.0,1639,-37.8295,2,1.0,145.0774
9130,0.0,0.0,4898.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.2,1764.0,3185.0,1.0,9131,-37.8879,2,1.0,145.01198
60,0.0,0.0,3464.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,13.5,612.0,3042.0,1.0,60,-37.7187,2,1.0,144.8765
1240,0.0,0.0,6938.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,10.7,74.0,3187.0,1.0,1240,-37.9207,2,1.0,145.0079
5760,0.0,0.0,1223.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.7,435.0,3015.0,1.0,5760,-37.8279,3,1.0,144.873
5136,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,132.0,3073.0,1.0,5136,-37.709,2,2.0,145.0219
2343,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,445.0,3040.0,1.0,2343,-37.7505,3,1.0,144.8934
2120,1.0,0.0,9028.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.9,1157.0,3108.0,4.0,2120,-37.7779,4,2.0,145.127
1524,0.0,0.0,5678.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.7,706.0,3125.0,1.0,1524,-37.8509,3,2.0,145.1161
7617,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.2,1328.0,3056.0,1.0,7618,-37.7731,2,0.0,144.9568
153,0.0,0.0,5301.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,13.8,280.0,3018.0,2.0,153,-37.8734,3,2.0,144.8143
481,0.0,0.0,4502.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,10.5,569.0,3034.0,1.0,481,-37.7563,4,0.0,144.8601
6122,0.0,0.0,5457.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,404.0,3127.0,2.0,6122,-37.8203,3,1.0,145.088
7674,0.0,0.0,8920.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.8,512.0,3124.0,1.0,7675,-37.8434,2,1.0,145.0675
7101,0.0,0.0,1808.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,7.8,224.0,3012.0,1.0,7101,-37.8083,2,1.0,144.8841
1762,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.4,134.0,3163.0,1.0,1762,-37.8987,2,1.0,145.0557
8942,0.0,0.0,7969.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.5,505.0,3752.0,2.0,8943,-37.61957,4,2.0,145.0948
7715,0.0,0.0,6923.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.1,750.0,3161.0,1.0,7716,-37.8678,1,1.0,145.0197
9977,0.0,0.0,9376.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,34.1,810.0,3805.0,1.0,9978,-38.0312,3,2.0,145.30703
11076,0.0,0.0,13830.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,18.4,537.0,3029.0,1.0,11078,-37.86833,3,1.0,144.7035
7479,0.0,0.0,2894.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,12.2,235.0,3147.0,2.0,7479,-37.8625,3,2.0,145.1083
6212,1.0,0.0,5420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,13.8,666.0,3107.0,2.0,6212,-37.7692,5,2.0,145.1253
4853,0.0,0.0,7717.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.5,1958.0,3181.0,2.0,4853,-37.8526,3,3.0,145.0106
2711,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.4,0.0,3011.0,2.0,2711,-37.8016,3,1.0,144.9082
6766,0.0,0.0,5533.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.5,407.0,3057.0,1.0,6766,-37.7663,3,2.0,144.9795
4150,0.0,0.0,2555.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,14.6,573.0,3189.0,2.0,4150,-37.9428,3,2.0,145.04399999999995
1333,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.2,259.0,3056.0,1.0,1333,-37.7653,2,1.0,144.9565
11484,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0,1723.0,3073.0,1.0,11486,-37.69484,3,2.0,145.00853999999995
8378,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.3,17200.0,3141.0,2.0,8379,-37.8361,2,2.0,144.9966
9328,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.7,0.0,3141.0,2.0,9329,-37.8369,3,1.0,144.98514
11460,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.3,771.0,3070.0,1.0,11462,-37.76631,3,2.0,145.01699
11851,0.0,0.0,1442.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.5,766.0,3087.0,1.0,11853,-37.69821,3,2.0,145.08995
10250,0.0,0.0,8989.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,7.2,797.0,3184.0,2.0,10251,-37.8867,3,2.0,144.99141
11126,0.0,0.0,3650.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,21.5,695.0,3195.0,2.0,11128,-38.00477,4,2.0,145.10078
3850,0.0,0.0,8801.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.2,412.0,3145.0,3.0,3850,-37.8707,4,2.0,145.0482
8340,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.6,126.0,3121.0,1.0,8341,-37.8259,1,0.0,145.0107
4124,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.9,133.0,3039.0,1.0,4124,-37.7712,2,0.0,144.9254
10934,1.0,0.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.8,557.0,3105.0,1.0,10936,-37.76762,3,3.0,145.09773
4788,0.0,0.0,8648.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.8,197.0,3207.0,1.0,4788,-37.8343,3,0.0,144.9362
2866,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,696.0,3046.0,1.0,2866,-37.6972,3,2.0,144.9431
1386,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.2,354.0,3056.0,2.0,1386,-37.7745,4,1.0,144.9523
5941,0.0,0.0,3755.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.6,534.0,3020.0,1.0,5941,-37.7801,3,3.0,144.8412
3067,0.0,0.0,5454.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,13.7,569.0,3188.0,1.0,3067,-37.9419,3,2.0,145.01
11048,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.3,0.0,3122.0,2.0,11050,-37.82127,2,2.0,145.02238
3629,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.6,861.0,3101.0,2.0,3629,-37.8047,4,2.0,145.0534
11545,0.0,0.0,7392.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,16.7,698.0,3150.0,2.0,11547,-37.8921,5,2.0,145.19118
10917,1.0,0.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.1,905.0,3088.0,1.0,10919,-37.7063,3,2.0,145.12215
3028,0.0,0.0,5454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,13.7,90.0,3188.0,1.0,3028,-37.9389,2,1.0,145.0186
2969,0.0,0.0,2606.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.1,724.0,3046.0,1.0,2969,-37.7076,3,2.0,144.9481
9900,0.0,0.0,8524.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,16.1,1070.0,3088.0,2.0,9901,-37.69999,4,2.0,145.1279
8646,0.0,0.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.1,112.0,3206.0,1.0,8647,-37.8447,3,0.0,144.9604
6136,0.0,0.0,5457.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,585.0,3127.0,2.0,6136,-37.8167,3,2.0,145.0924
8801,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,7.5,177.0,3040.0,1.0,8802,-37.7401,3,2.0,144.89674
4263,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.4,322.0,3015.0,1.0,4263,-37.8422,3,2.0,144.8784
645,0.0,0.0,7809.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.2,904.0,3104.0,3.0,645,-37.797,4,1.0,145.086
11789,1.0,0.0,2206.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,22.2,1134.0,3179.0,2.0,11791,-37.89496,4,2.0,145.23404
2074,0.0,0.0,3445.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.2,499.0,3058.0,1.0,2074,-37.7236,3,2.0,144.9576
341,0.0,0.0,6567.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.9,0.0,3032.0,1.0,341,-37.7728,2,1.0,144.9169
8041,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.6,964.0,3101.0,1.0,8042,-37.8022,2,1.0,145.035
1622,0.0,0.0,8920.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.8,850.0,3124.0,2.0,1622,-37.8456,3,2.0,145.0865
7141,0.0,0.0,4442.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.1,0.0,3163.0,1.0,7141,-37.8944,1,1.0,145.0733
5796,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.1,1676.0,3182.0,1.0,5796,-37.8585,2,2.0,144.9852
7184,0.0,0.0,3578.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.8,0.0,3204.0,1.0,7184,-37.9018,1,1.0,145.0454
11385,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.3,0.0,3122.0,1.0,11387,-37.82214000000001,2,1.0,145.03288
8232,0.0,0.0,8648.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.8,7159.0,3207.0,1.0,8233,-37.841,2,1.0,144.9386
5475,1.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,11.4,1215.0,3084.0,4.0,5475,-37.7387,4,2.0,145.0729
10281,0.0,0.0,17055.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,38.0,623.0,3199.0,1.0,10282,-38.13669,3,1.0,145.14049
10367,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.4,0.0,3101.0,1.0,10368,-37.80154,2,1.0,145.03258
11293,0.0,0.0,4294.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.0,640.0,3047.0,1.0,11295,-37.68187,3,1.0,144.92421000000004
74,0.0,0.0,3464.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,13.5,532.0,3042.0,3.0,74,-37.7263,4,2.0,144.869
12080,0.0,0.0,10529.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,17.9,674.0,3082.0,2.0,12082,-37.65639,4,2.0,145.06518
10268,0.0,0.0,5070.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.1,687.0,3060.0,1.0,10269,-37.71833,2,4.0,144.96935
8633,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.2,0.0,3031.0,1.0,8634,-37.7912,2,1.0,144.9318
11263,0.0,0.0,5301.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,11.0,629.0,3018.0,2.0,11265,-37.86027,4,2.0,144.82073
2051,0.0,0.0,3445.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.2,526.0,3058.0,1.0,2051,-37.732,2,3.0,144.9832
2541,0.0,0.0,5825.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.6,261.0,3065.0,2.0,2541,-37.803,3,1.0,144.9806
1301,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.2,209.0,3056.0,1.0,1301,-37.7624,3,0.0,144.9692
5877,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.1,1458.0,3182.0,1.0,5877,-37.8695,2,2.0,144.9763
7368,0.0,0.0,1123.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,263.0,3121.0,2.0,7368,-37.8266,3,2.0,144.9894
1304,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.2,314.0,3056.0,1.0,1304,-37.7573,3,1.0,144.97
8428,0.0,0.0,6763.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,13.5,572.0,3020.0,2.0,8429,-37.7912,4,2.0,144.7979
11091,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.4,776.0,3101.0,2.0,11093,-37.80869000000001,4,3.0,145.06026
2599,0.0,0.0,6244.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.5,475.0,3068.0,1.0,2599,-37.7786,3,2.0,144.9846
2573,0.0,0.0,6244.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.5,176.0,3068.0,1.0,2573,-37.7892,3,0.0,144.9773
3186,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.6,0.0,3122.0,1.0,3186,-37.8166,2,1.0,145.0163
2768,0.0,0.0,10412.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,9.2,553.0,3146.0,2.0,2768,-37.8589,4,3.0,145.0413
4831,0.0,0.0,7717.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,356.0,3181.0,1.0,4831,-37.8509,2,1.0,144.9954
4223,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.4,0.0,3015.0,2.0,4223,-37.8352,3,1.0,144.8661
11785,1.0,0.0,4407.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,21.3,502.0,3135.0,2.0,11787,-37.82268,3,2.0,145.25058
2106,0.0,0.0,4553.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.6,150.0,3066.0,2.0,2106,-37.7968,3,0.0,144.9924
2679,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.4,0.0,3011.0,1.0,2679,-37.7891,2,1.0,144.8912
1387,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.2,182.0,3056.0,1.0,1387,-37.7629,2,1.0,144.968
10896,0.0,0.0,5682.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.9,790.0,3103.0,3.0,10898,-37.81363,3,1.0,145.09942
11796,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.7,0.0,3141.0,1.0,11798,-37.83564000000001,2,1.0,144.97728999999995
7083,0.0,0.0,851.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.5,601.0,3047.0,1.0,7083,-37.6889,3,1.0,144.9109
1279,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.2,229.0,3056.0,1.0,1279,-37.7622,3,1.0,144.9586
804,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.9,292.0,3165.0,2.0,804,-37.9168,3,2.0,145.069
1555,0.0,0.0,8920.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,7.8,652.0,3124.0,2.0,1555,-37.8286,4,1.0,145.0686
11584,0.0,0.0,7809.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,9.7,742.0,3104.0,4.0,11586,-37.80218,5,2.0,145.10063
4566,0.0,0.0,3692.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.7,774.0,3167.0,1.0,4566,-37.9178,3,1.0,145.0872
11807,0.0,0.0,3284.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.2,750.0,3041.0,1.0,11809,-37.73051,4,2.0,144.91731
4841,0.0,0.0,7717.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.5,222.0,3181.0,1.0,4841,-37.8501,2,2.0,144.9995
3594,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.6,0.0,3101.0,1.0,3594,-37.8046,2,1.0,145.0375
6035,0.0,0.0,4217.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,13.3,602.0,3020.0,1.0,6035,-37.7696,3,1.0,144.84
6852,0.0,0.0,6786.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.8,0.0,3053.0,1.0,6852,-37.8018,2,1.0,144.965
10112,0.0,0.0,4502.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,9.5,573.0,3034.0,2.0,10113,-37.76272,4,2.0,144.85568999999995
8705,0.0,0.0,2952.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.6,0.0,3183.0,1.0,8706,-37.8656,2,1.0,144.9919
4177,0.0,0.0,2555.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,14.6,83.0,3189.0,1.0,4177,-37.9355,2,1.0,145.0485
1308,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.2,0.0,3056.0,1.0,1308,-37.7597,1,1.0,144.9548
9106,0.0,0.0,11204.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.7,480.0,3058.0,1.0,9107,-37.73894,3,1.0,144.95067
3452,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.8,603.0,3033.0,2.0,3452,-37.7323,4,2.0,144.8683
3695,0.0,0.0,2671.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,7.5,787.0,3102.0,3.0,3695,-37.7894,5,4.0,145.0462
4242,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,8.4,0.0,3015.0,2.0,4242,-37.8436,3,2.0,144.8691
2198,1.0,0.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,10.3,724.0,3084.0,3.0,2198,-37.7594,4,2.0,145.0594
8966,0.0,0.0,4242.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,18.0,724.0,3037.0,2.0,8967,-37.71071,4,2.0,144.74962
4425,0.0,0.0,11364.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.5,55.0,3070.0,3.0,4425,-37.7626,3,1.0,144.9898
6150,0.0,0.0,5457.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,174.0,3127.0,1.0,6150,-37.8291,2,1.0,145.1015
943,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,13.9,0.0,3165.0,1.0,943,-37.9212,2,1.0,145.0606
822,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,13.9,590.0,3165.0,2.0,822,-37.9256,3,2.0,145.0757
5005,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.8,396.0,3072.0,1.0,5005,-37.7361,4,1.0,145.0093
6612,0.0,0.0,1369.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.0,614.0,3085.0,1.0,6612,-37.7305,3,1.0,145.08100000000005
8356,0.0,0.0,5943.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.1,327.0,3205.0,1.0,8357,-37.8351,2,1.0,144.964
5619,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.3,0.0,3141.0,2.0,5619,-37.8376,2,1.0,144.9847
4547,0.0,0.0,3692.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.7,533.0,3167.0,1.0,4547,-37.9348,3,2.0,145.0836
2538,0.0,0.0,5825.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.6,0.0,3065.0,1.0,2538,-37.799,2,1.0,144.9756
9503,1.0,0.0,10999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,14.3,365.0,3109.0,3.0,9504,-37.77821,5,2.0,145.1569
5207,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,569.0,3073.0,1.0,5207,-37.7313,3,2.0,145.0224
11616,0.0,0.0,6786.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.6,98.0,3053.0,1.0,11618,-37.79633,3,0.0,144.97269
10989,0.0,0.0,1184.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,27.7,850.0,3427.0,3.0,10991,-37.62856,6,1.0,144.71825
3054,0.0,0.0,5454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,13.7,195.0,3188.0,1.0,3054,-37.9396,3,1.0,145.0156
3675,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.6,480.0,3101.0,5.0,3675,-37.8117,5,2.0,145.0449
7776,0.0,0.0,4553.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.6,125.0,3066.0,1.0,7777,-37.7953,3,2.0,144.9864
7218,0.0,0.0,3578.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.8,0.0,3204.0,1.0,7218,-37.9014,2,1.0,145.0418
6722,0.0,0.0,6543.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,7.0,470.0,3013.0,1.0,6722,-37.822,3,1.0,144.8904
3300,1.0,0.0,2674.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.4,368.0,3081.0,1.0,3300,-37.7341,2,1.0,145.0434
3310,1.0,0.0,2674.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.4,368.0,3081.0,1.0,3310,-37.7344,3,1.0,145.04399999999995
7221,0.0,0.0,5058.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.2,444.0,3012.0,1.0,7221,-37.7933,2,1.0,144.876
8519,0.0,0.0,6380.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,450.0,3016.0,3.0,8520,-37.8617,4,2.0,144.8786
10682,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.2,102.0,3046.0,1.0,10683,-37.71122,2,1.0,144.91863
